Feature_Combination,Num_Features,LogLik_Original_Copula,LogLik_Refit_Copula,LogLik_Drop_Original,LogLik_Drop_Refit,LogLik_Drop_vs_OriginalCombo
intensity_karvonen+steps_times_distance+resting_heart+distance,4,0.6773876458058159,0.510618824478743,2.4012003597178215,3.691063485303478,1.2898631255856565
norm_heart+heart_rate+resting_heart+steps,4,0.6805360724437359,0.7707833082227762,2.3980519330799015,3.430899001559445,1.0328470684795437
intensity_karvonen+heart_rate+resting_heart,3,0.6816805263942215,0.6437000993751708,2.396907479129416,3.5579822104070504,1.1610747312776346
norm_heart+steps_times_distance+resting_heart+distance,4,0.6830084318113034,0.523951270276033,2.395579573712334,3.677731039506188,1.282151465793854
intensity_karvonen+heart_rate+resting_heart+weight,4,0.684357024389209,0.6628950331177468,2.3942309811344282,3.5387872766644746,1.1445562955300463
sd_norm_heart+steps_times_distance+heart_rate+distance,4,0.6899053288982152,0.5506904352177421,2.388682676625422,3.650991874564479,1.2623091979390568
norm_heart+heart_rate+height+resting_heart,4,0.6910154769240197,0.6325530874031704,2.387572528599618,3.5691292223790505,1.1815566937794326
intensity_karvonen+steps_times_distance+heart_rate+resting_heart,4,0.692295736752585,0.8792163065220736,2.3862922687710526,3.3224660032601476,0.936173734489095
steps_times_distance+height+age+distance,4,0.6951307429689841,0.37025662618181043,2.3834572625546535,3.831425683600411,1.4479684210457573
norm_heart+heart_rate+resting_heart+age,4,0.6952287975882174,0.636293792502349,2.38335920793542,3.5653885172798723,1.1820293093444523
norm_heart+heart_rate+resting_heart,3,0.6955003457322837,0.6244822943930942,2.3830876597913537,3.577200015389127,1.194112355597773
entropy_heart+intensity_karvonen+heart_rate+resting_heart,4,0.6969056877795812,0.7895080591622099,2.3816823177440565,3.4121742506200112,1.0304919328759548
norm_heart+heart_rate+resting_heart+weight,4,0.6983977816146152,0.6467260597371072,2.3801902239090222,3.554956250045114,1.174766026136092
norm_heart+steps_times_distance+heart_rate+resting_heart,4,0.7049244747315484,0.8758258039235876,2.373663530792089,3.3258565058586336,0.9521929750665445
intensity_karvonen+entropy_steps+heart_rate+resting_heart,4,0.7062033320347387,0.7638259199808501,2.3723846734888987,3.4378563898013708,1.065471716312472
entropy_heart+norm_heart+heart_rate+resting_heart,4,0.7101923046403926,0.7717194483700851,2.368395700883245,3.429962861412136,1.0615671605288912
norm_heart+entropy_steps+heart_rate+resting_heart,4,0.7194482902919923,0.7437515741408797,2.3591397152316453,3.4579307356413413,1.098791020409696
intensity_karvonen+heart_rate+resting_heart+distance,4,0.7285656993824895,0.6941914946528092,2.350022306141148,3.5074908151294117,1.1574685089882637
entropy_heart+sd_norm_heart+steps_times_distance+distance,4,0.7350157796354677,0.6534594954763214,2.3435722258881695,3.5482228143058996,1.20465058841773
norm_heart+heart_rate+resting_heart+distance,4,0.7358593304329334,0.6800061310063048,2.342728675090704,3.521676178775916,1.1789475036852122
intensity_karvonen+heart_rate+resting_heart+calories,4,0.7363515788738382,0.6740404840876636,2.3422364266497993,3.5276418256945576,1.1854053990447584
norm_heart+heart_rate+resting_heart+calories,4,0.7450591049014691,0.6611129415624936,2.3335289006221682,3.5405693682197277,1.2070404675975595
steps_times_distance+age+calories+distance,4,0.7781354021154173,0.4727529464797847,2.30045260340822,3.7289293633024365,1.4284767598942163
steps_times_distance+heart_rate+resting_heart+distance,4,0.7851564539617906,0.5273692659810265,2.293431551561847,3.6743130438011944,1.3808814922393475
sd_norm_heart+steps_times_distance+entropy_steps+distance,4,0.7855425610612163,0.6438908258195309,2.293045444462421,3.5577914839626903,1.2647460395002694
norm_heart+sd_norm_heart+steps_times_distance+distance,4,0.7864766971598665,0.6995493398072337,2.292111308363771,3.5021329699749875,1.2100216616112163
steps_times_distance+calories+distance,3,0.7914804033487498,0.4359214865937344,2.2871076021748875,3.7657608231884865,1.478653221013599
intensity_karvonen+sd_norm_heart+steps_times_distance+distance,4,0.7930370568879727,0.7051054292818314,2.285550948635665,3.4965768805003896,1.2110259318647247
steps_times_distance+height+calories+distance,4,0.7936800442633172,0.43854129721660845,2.2849079612603203,3.7631410125656126,1.4782330513052924
entropy_heart+steps_times_distance+calories+distance,4,0.7953971030813696,0.6053334366513508,2.283190902442268,3.5963488731308706,1.3131579706886027
steps_times_distance+resting_heart+calories+distance,4,0.7972339997485811,0.49606129336223936,2.2813540057750563,3.7056210164199817,1.4242670106449253
steps_times_distance+weight+calories+distance,4,0.8004243944845686,0.48069398629296434,2.278163611039069,3.720988323489257,1.442824712450188
steps_times_distance+entropy_steps+calories+distance,4,0.8105062879443156,0.54054212717249,2.2680817175793218,3.6611401826097314,1.3930584650304096
intensity_karvonen+sd_norm_heart+heart_rate+resting_heart,4,0.8277634406620211,0.826472933215706,2.2508245648616163,3.375209376566515,1.124384811704899
norm_heart+sd_norm_heart+heart_rate+resting_heart,4,0.8386398915750902,0.8135579260593098,2.239948113948547,3.3881243837229116,1.1481762697743645
steps_times_distance+heart_rate+calories+distance,4,0.8448670895758291,0.510162986936499,2.233720915947808,3.691519322845722,1.457798406897914
norm_heart+steps_times_distance+calories+distance,4,0.8452351066097138,0.5998169407782394,2.2333528989139237,3.6018653690039817,1.368512470090058
intensity_karvonen+steps_times_distance+calories+distance,4,0.860191022459581,0.6169848886183968,2.218396983064056,3.584697421163824,1.3663004380997679
norm_heart+steps_times_distance+heart_rate+distance,4,0.8647334632538741,0.6554373014020873,2.2138545422697633,3.546245008380134,1.3323904661103705
steps_times_distance+height+weight+distance,4,0.8672654516559386,0.43979493191404995,2.211322553867699,3.761887377868171,1.5505648240004724
sd_norm_heart+steps_times_distance+calories+distance,4,0.8696487471880052,0.6618937605140709,2.208939258335632,3.5397885492681502,1.3308492909325182
intensity_karvonen+steps_times_distance+heart_rate+distance,4,0.9229164918736419,0.7388368158073815,2.1556715136499953,3.4628454939748394,1.307173980324844
entropy_heart+steps_times_distance+entropy_steps+distance,4,0.9416025207349121,0.6740004586499202,2.1369854847887253,3.527681851132301,1.3906963663435756
intensity_karvonen+norm_heart+steps+age,4,1.7379873306698905,1.3617339530861179,1.340600674853747,2.8399483566961035,1.4993476818423566
intensity_karvonen+norm_heart+age,3,1.7790778601991253,1.2604657815804043,1.2995101453245121,2.941216528201817,1.6417063828773046
intensity_karvonen+norm_heart+weight+age,4,1.7804020500014108,1.2651811611359305,1.2981859555222266,2.9365011486462906,1.638315193124064
entropy_heart+intensity_karvonen+norm_heart+age,4,1.7842898869816728,1.296490626857763,1.2942981185419646,2.905191682924458,1.6108935643824935
intensity_karvonen+norm_heart+steps_times_distance+age,4,1.7927841198015524,1.3854985473383419,1.285803885722085,2.8161837624438792,1.5303798767217942
intensity_karvonen+norm_heart+steps_times_distance+steps,4,1.7947525849816917,1.5286775377124457,1.2838354205419458,2.6730047720697754,1.3891693515278296
intensity_karvonen+norm_heart+entropy_steps+age,4,1.795959131495633,1.270817507580218,1.2826288740280045,2.930864802202003,1.6482359281739987
intensity_karvonen+norm_heart+height+steps,4,1.8290634067340426,1.3378162589051694,1.2495245987895949,2.8638660508770517,1.6143414520874568
intensity_karvonen+norm_heart+age+distance,4,1.8339992670936935,1.269259527414191,1.2445887384299439,2.9324227823680302,1.6878340439380863
intensity_karvonen+norm_heart+steps,3,1.838456751062395,1.331635555367618,1.2401312544612424,2.870046754414603,1.6299154999533607
intensity_karvonen+norm_heart+steps+weight,4,1.844350734633004,1.3612367693874186,1.2342372708906335,2.8404455403948026,1.606208269504169
intensity_karvonen+norm_heart+age+calories,4,1.848123085072102,1.2618603200167562,1.2304649204515354,2.939821989765465,1.7093570693139295
entropy_heart+intensity_karvonen+norm_heart+steps,4,1.8483561957344852,1.3790843947196392,1.2302318097891523,2.822597915062582,1.59236610527343
intensity_karvonen+norm_heart+entropy_steps+steps,4,1.8545486401546225,1.357975699422188,1.224039365369015,2.843706610360033,1.6196672449910179
intensity_karvonen+norm_heart+height,3,1.8571725219140498,1.2476146218126614,1.2214154836095876,2.9540676879695598,1.7326522043599721
intensity_karvonen+norm_heart,2,1.8661235857386549,1.244069348324348,1.2124644197849825,2.9576129614578734,1.745148541672891
intensity_karvonen+norm_heart+weight,3,1.8665789400705535,1.2484948415379364,1.212009065453084,2.953187468244285,1.741178402791201
entropy_heart+intensity_karvonen+norm_heart+height,4,1.8671847532144856,1.278122009095961,1.2114032523091518,2.92356030068626,1.7121570483771082
intensity_karvonen+norm_heart+height+age,4,1.8703676609888031,1.3274998202174662,1.2082203445348343,2.874182489564755,1.665962145029921
intensity_karvonen+norm_heart+steps_times_distance+height,4,1.8735070782705492,1.3520490331923027,1.2050809272530882,2.8496332765899184,1.6445523493368301
entropy_heart+intensity_karvonen+norm_heart,3,1.8739004503872787,1.2742199186007097,1.2046875551363587,2.9274623911815114,1.7227748360451527
entropy_heart+intensity_karvonen+norm_heart+weight,4,1.8752490664651125,1.2787139564336938,1.203338939058525,2.9229683533485273,1.7196294142900024
intensity_karvonen+norm_heart+steps_times_distance,3,1.8825050986141554,1.3481698955130965,1.196082906909482,2.8535124142691246,1.6574295073596426
intensity_karvonen+norm_heart+steps_times_distance+weight,4,1.8829926455998334,1.3827279193613782,1.195595359923804,2.818954390420843,1.623359030497039
intensity_karvonen+norm_heart+entropy_steps,3,1.884090628073645,1.2528368332437425,1.1944973774499925,2.9488454765384784,1.7543480990884859
intensity_karvonen+norm_heart+entropy_steps+weight,4,1.8848942079737263,1.262248245693441,1.1936937975499111,2.93943406408878,1.7457402665388688
intensity_karvonen+norm_heart+entropy_steps+height,4,1.8905626920139817,1.2607661223548339,1.1880253135096557,2.940916187427387,1.7528908739177314
entropy_heart+intensity_karvonen+norm_heart+steps_times_distance,4,1.8907483539945178,1.5158237995273929,1.1878396515291196,2.6858585102548282,1.4980188587257086
intensity_karvonen+norm_heart+steps+distance,4,1.8954430400627558,1.3340658239882535,1.1831449654608817,2.8676164857939677,1.684471520333086
intensity_karvonen+norm_heart+steps_times_distance+entropy_steps,4,1.90078220607077,1.4697348242102184,1.1778057994528675,2.731947485572003,1.5541416861191355
intensity_karvonen+norm_heart+steps+calories,4,1.9058595048837579,1.33284665081602,1.1727285006398795,2.8688356589662014,1.6961071583263219
intensity_karvonen+norm_heart+sd_norm_heart+age,4,1.9074256177423305,1.4580442001708938,1.1711623877813069,2.7436381096113274,1.5724757218300205
intensity_karvonen+norm_heart+height+distance,4,1.9168281777222735,1.2484411599002216,1.1617598278013639,2.9532411498819995,1.7914813220806356
intensity_karvonen+norm_heart+resting_heart+age,4,1.9206418580071074,1.3249813549055918,1.15794614751653,2.8767009548766294,1.7187548073600993
intensity_karvonen+norm_heart+distance,3,1.9267478450127817,1.2448919913621528,1.1518401605108557,2.9567903184200683,1.8049501579092126
intensity_karvonen+norm_heart+weight+distance,4,1.92720387735459,1.251689340263329,1.1513841281690473,2.9499929695188922,1.798608841349845
intensity_karvonen+norm_heart+height+calories,4,1.928039118999326,1.2503572286018934,1.1505488865243114,2.951325081180328,1.8007761946560166
intensity_karvonen+norm_heart+calories,3,1.9348452424520737,1.2452610201344523,1.1437427630715638,2.9564212896477686,1.8126785265762049
entropy_heart+intensity_karvonen+norm_heart+distance,4,1.9356702105576524,1.3729003627104739,1.142917794965985,2.8287819470717475,1.6858641521057625
intensity_karvonen+norm_heart+weight+calories,4,1.9411487233486364,1.2581439891969852,1.137439282175001,2.943538320585236,1.806099038410235
entropy_heart+intensity_karvonen+norm_heart+calories,4,1.944191906512726,1.3165810420464303,1.1343960990109114,2.8851012677357906,1.7507051687248791
intensity_karvonen+norm_heart+entropy_steps+distance,4,1.9448453885160937,1.3272323197675313,1.1337426170075438,2.87444999001469,1.7407073730071463
intensity_karvonen+norm_heart+entropy_steps+calories,4,1.9647161128520572,1.3059953097566799,1.1138718926715803,2.895687000025541,1.7818151073539608
intensity_karvonen+norm_heart+sd_norm_heart+steps,4,1.9760390729465787,1.5666027942933833,1.1025489325770588,2.6350795154888376,1.5325305829117788
intensity_karvonen+norm_heart+sd_norm_heart+height,4,1.98705191726776,1.4350063278273386,1.0915360882558773,2.7666759819548825,1.6751398936990052
intensity_karvonen+norm_heart+sd_norm_heart,3,1.9957224035155132,1.4314590778687235,1.0828656020081242,2.770223231913498,1.6873576299053736
intensity_karvonen+norm_heart+sd_norm_heart+weight,4,1.9963135609338916,1.4418980568656365,1.0822744445897459,2.7597842529165844,1.6775098083268385
intensity_karvonen+norm_heart+steps_times_distance+calories,4,2.003253801283176,1.4825315894907551,1.0753342042404612,2.719150720291466,1.6438165160510048
intensity_karvonen+norm_heart+sd_norm_heart+steps_times_distance,4,2.0169931970311157,1.6059890389509137,1.0615948084925217,2.5956932708313074,1.5340984623387857
intensity_karvonen+norm_heart+resting_heart+steps,4,2.0356856874569473,1.445856684539717,1.04290231806669,2.755825625242504,1.712923307175814
intensity_karvonen+norm_heart+height+resting_heart,4,2.0544137310729598,1.3123325989402566,1.0241742744506777,2.8893497108419646,1.865175436391287
intensity_karvonen+norm_heart+resting_heart,3,2.062568225791861,1.3084084476675626,1.0160197797317765,2.8932738621146585,1.877254082382882
intensity_karvonen+norm_heart+resting_heart+weight,4,2.064988160572375,1.3204746204149798,1.0135998449512624,2.8812076893672414,1.867607844415979
intensity_karvonen+norm_heart+sd_norm_heart+distance,4,2.065593638840085,1.4404827160031146,1.0129943666835524,2.7611995937791063,1.748205227095554
entropy_heart+intensity_karvonen+norm_heart+resting_heart,4,2.07861138679571,1.4318328202105142,0.9999766187279273,2.769849489571707,1.7698728708437796
intensity_karvonen+norm_heart+steps_times_distance+resting_heart,4,2.0795462205824107,1.4970744167895214,0.9990417849412268,2.7046078929926995,1.7055661080514728
intensity_karvonen+norm_heart+heart_rate+age,4,2.081426798857579,1.5762226530049612,0.9971612066660582,2.62545965677726,1.6282984501112017
intensity_karvonen+norm_heart+entropy_steps+resting_heart,4,2.085760372454127,1.3935937656768367,0.9928276330695103,2.8080885441053844,1.8152609110358742
entropy_heart+intensity_karvonen+norm_heart+sd_norm_heart,4,2.102661072173227,1.4616185700318298,0.9759269333504106,2.7400637397503913,1.7641368063999807
intensity_karvonen+norm_heart+sd_norm_heart+calories,4,2.115828769879007,1.4328035519838473,0.9627592356446306,2.768878757798374,1.8061195221537432
intensity_karvonen+norm_heart+height+weight,4,2.1192943766664465,1.374020676110113,0.9592936288571909,2.827661633672108,1.8683680048149172
intensity_karvonen+norm_heart+calories+distance,4,2.121102725084262,1.4070962190162404,0.9574852804393754,2.7945860907659807,1.8371008103266053
intensity_karvonen+norm_heart+resting_heart+distance,4,2.1231996650085954,1.3498820205210196,0.9553883405150421,2.8518002892612015,1.8964119487461595
